code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_installation_id,nearest_installation,nearest_installation_commune,nearest_installation_epci,crow_distance_to_nearest_installation_km,drive_distance_to_nearest_installation_km,drive_time_to_nearest_installation_min
60668,Verderel-lès-Sauqueuse,60,60 - Oise,200067999,Communauté d'agglomération du Beauvaisis,720,1,0,3.Rural périurbain,49.5124,2.0769,I600570045,Aquaspace,Beauvais,CA du Beauvaisis,6.856,9.524,12.26
60700,Warluis,60,60 - Oise,200067999,Communauté d'agglomération du Beauvaisis,1220,4,0,3.Rural périurbain,49.3872,2.1584,I600570060,Piscine Aldebert Bellier,Beauvais,CA du Beauvaisis,6.99,7.537,10.12
60028,Aumont-en-Halatte,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,564,3,0,3.Rural périurbain,49.2316,2.5515,I601750010,Piscine municipale,Creil,CA Creil Sud Oise,6.519,8.025,9.39
60045,Barbery,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,532,3,0,3.Rural périurbain,49.2208,2.6749,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,7.854,13.334,15.97
60087,Borest,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,356,3,0,3.Rural périurbain,49.1879,2.6744,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,10.518,13.998,19.91
60100,Brasseuse,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,114,1,0,3.Rural périurbain,49.2507,2.6809,I601590027,Plaine des sports Zac Mercieres,Compiègne,CA de la Région de Compiègne et de la Basse Automne,17.076,19.512,14.26
60138,Chamant,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,1037,10,0,2.Urbain intermédiaire,49.2276,2.6228,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,4.775,8.135,10.16
60170,Courteuil,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,578,12,0,3.Rural périurbain,49.2081,2.5449,I601750010,Piscine municipale,Creil,CA Creil Sud Oise,7.847,10.097,12.98
60238,Fleurines,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,1927,16,1,3.Rural périurbain,49.2628,2.5905,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,0.247,2.008,5.5
60241,Fontaine-Chaalis,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,326,1,0,3.Rural périurbain,49.1584,2.6602,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,12.89,14.99,15.66
60421,Mont-l'Évêque,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,405,6,0,3.Rural périurbain,49.1891,2.6341,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,9.015,12.32,14.24
60422,Montlognon,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,206,4,0,3.Rural périurbain,49.1522,2.7074,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,15.147,21.232,42.52
60415,Montépilloy,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,151,0,0,3.Rural périurbain,49.2147,2.7088,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,10.248,16.361,18.48
60505,Pontarmé,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,896,5,0,3.Rural périurbain,49.164,2.5645,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,11.391,12.834,16.11
60525,Raray,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,121,0,0,3.Rural périurbain,49.2621,2.7214,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,9.501,14.148,18.17
60560,Rully,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,751,2,0,3.Rural périurbain,49.2417,2.7144,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,9.356,16.789,18.21
60612,Senlis,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,15238,203,0,2.Urbain intermédiaire,49.2156,2.5912,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,5.495,7.108,9.77
60631,Thiers-sur-Thève,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,1086,3,0,3.Rural périurbain,49.1539,2.5795,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,12.382,16.759,22.68
60682,Villers-Saint-Frambourg-Ognon,60,60 - Oise,200066975,Communauté de communes Senlis Sud Oise,724,14,0,3.Rural périurbain,49.2522,2.6367,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,3.641,7.241,9.36
60002,Abbecourt,60,60 - Oise,200067973,Communauté de communes Thelloise,861,0,0,3.Rural périurbain,49.3597,2.1561,I600570060,Piscine Aldebert Bellier,Beauvais,CA du Beauvaisis,9.031,10.623,14.46
60015,Angy,60,60 - Oise,200067973,Communauté de communes Thelloise,1129,3,0,2.Urbain intermédiaire,49.3349,2.3296,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,10.212,14.408,16.67
60016,Ansacq,60,60 - Oise,200067973,Communauté de communes Thelloise,271,2,0,3.Rural périurbain,49.3513,2.3631,I601750010,Piscine municipale,Creil,CA Creil Sud Oise,12.831,18.945,22.36
60044,Balagny-sur-Thérain,60,60 - Oise,200067973,Communauté de communes Thelloise,1639,5,0,2.Urbain intermédiaire,49.2954,2.3173,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,14.466,19.692,26.3
60060,Belle-Église,60,60 - Oise,200067973,Communauté de communes Thelloise,725,5,0,3.Rural périurbain,49.1886,2.2136,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,3.448,4.905,7.29
60065,Berthecourt,60,60 - Oise,200067973,Communauté de communes Thelloise,1574,0,0,3.Rural périurbain,49.3433,2.2234,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,7.439,10.729,19.34
60074,Blaincourt-lès-Précy,60,60 - Oise,200067973,Communauté de communes Thelloise,1187,3,0,2.Urbain intermédiaire,49.2271,2.3455,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,7.712,9.925,16.45
60086,Boran-sur-Oise,60,60 - Oise,200067973,Communauté de communes Thelloise,2135,1,0,2.Urbain intermédiaire,49.1728,2.3471,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,6.786,9.999,14.21
60135,Cauvigny,60,60 - Oise,200067973,Communauté de communes Thelloise,1675,0,0,3.Rural périurbain,49.3015,2.2394,I603950010,Piscine des Sablons,Méru,CC des Sablons,10.026,15.037,19.75
60139,Chambly,60,60 - Oise,200067973,Communauté de communes Thelloise,9909,17,2,2.Urbain intermédiaire,49.1743,2.2462,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,0.602,0.904,2.82
60155,Cires-lès-Mello,60,60 - Oise,200067973,Communauté de communes Thelloise,3997,13,0,3.Rural périurbain,49.2644,2.3348,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,11.831,14.718,18.85
60185,Crouy-en-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,1100,2,0,3.Rural périurbain,49.2075,2.3213,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,6.292,10.826,13.17
60197,Dieudonné,60,60 - Oise,200067973,Communauté de communes Thelloise,973,3,0,3.Rural périurbain,49.2384,2.2373,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,7.469,10.946,14.56
60212,Ercuis,60,60 - Oise,200067973,Communauté de communes Thelloise,1626,0,0,2.Urbain intermédiaire,49.2376,2.3107,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,8.376,10.415,13.53
60249,Foulangues,60,60 - Oise,200067973,Communauté de communes Thelloise,193,2,0,3.Rural périurbain,49.2756,2.3156,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,12.354,15.631,19.9
60259,Fresnoy-en-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,874,4,0,2.Urbain intermédiaire,49.1983,2.2594,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,2.942,3.681,4.86
60307,Heilles,60,60 - Oise,200067973,Communauté de communes Thelloise,649,2,0,3.Rural périurbain,49.3313,2.2714,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,8.801,11.252,19.0
60316,Hodenc-l'Évêque,60,60 - Oise,200067973,Communauté de communes Thelloise,228,1,0,3.Rural périurbain,49.336,2.1402,I603950010,Piscine des Sablons,Méru,CC des Sablons,11.011,16.267,18.97
60317,Hondainville,60,60 - Oise,200067973,Communauté de communes Thelloise,715,0,0,3.Rural périurbain,49.3466,2.308,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,8.248,11.22,13.42
60334,Lachapelle-Saint-Pierre,60,60 - Oise,200067973,Communauté de communes Thelloise,830,0,0,3.Rural périurbain,49.267,2.2396,I603950010,Piscine des Sablons,Méru,CC des Sablons,7.775,14.241,17.21
60165,Le Coudray-sur-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,555,2,0,3.Rural périurbain,49.3103,2.1239,I603950010,Piscine des Sablons,Méru,CC des Sablons,8.267,12.469,14.96
60398,Le Mesnil-en-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,2392,11,0,3.Rural périurbain,49.1732,2.2819,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,2.049,4.985,8.23
60393,Mello,60,60 - Oise,200067973,Communauté de communes Thelloise,601,0,0,3.Rural périurbain,49.2762,2.3766,I601750010,Piscine municipale,Creil,CA Creil Sud Oise,7.272,10.685,17.82
60426,Montreuil-sur-Thérain,60,60 - Oise,200067973,Communauté de communes Thelloise,244,0,0,3.Rural périurbain,49.381,2.1945,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,4.803,7.327,13.26
60429,Morangles,60,60 - Oise,200067973,Communauté de communes Thelloise,408,9,0,3.Rural périurbain,49.1957,2.3065,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,4.645,8.799,12.94
60433,Mortefontaine-en-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,975,0,0,2.Urbain intermédiaire,49.2677,2.19,I603950010,Piscine des Sablons,Méru,CC des Sablons,4.834,6.409,12.53
60437,Mouchy-le-Châtel,60,60 - Oise,200067973,Communauté de communes Thelloise,75,0,0,3.Rural périurbain,49.3254,2.248,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,9.257,11.926,16.38
60450,Neuilly-en-Thelle,60,60 - Oise,200067973,Communauté de communes Thelloise,4132,7,0,2.Urbain intermédiaire,49.2281,2.2769,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,6.45,8.122,11.41
60462,Noailles,60,60 - Oise,200067973,Communauté de communes Thelloise,2857,3,0,3.Rural périurbain,49.3219,2.1924,I603950010,Piscine des Sablons,Méru,CC des Sablons,10.103,13.134,15.85
60469,Novillers,60,60 - Oise,200067973,Communauté de communes Thelloise,374,1,0,2.Urbain intermédiaire,49.2704,2.2206,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,11.193,14.429,18.33
60504,Ponchon,60,60 - Oise,200067973,Communauté de communes Thelloise,1151,1,0,3.Rural périurbain,49.3484,2.1872,I600570060,Piscine Aldebert Bellier,Beauvais,CA du Beauvaisis,11.442,13.036,15.6
60513,Précy-sur-Oise,60,60 - Oise,200067973,Communauté de communes Thelloise,3331,10,0,2.Urbain intermédiaire,49.2024,2.3616,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,5.495,7.627,11.66
60517,Puiseux-le-Hauberger,60,60 - Oise,200067973,Communauté de communes Thelloise,859,3,0,3.Rural périurbain,49.22,2.2319,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,5.558,7.13,7.99
60574,Saint-Félix,60,60 - Oise,200067973,Communauté de communes Thelloise,618,0,0,3.Rural périurbain,49.3558,2.285,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,6.533,9.77,13.9
60598,Saint-Sulpice,60,60 - Oise,200067973,Communauté de communes Thelloise,1066,1,0,3.Rural périurbain,49.3521,2.1247,I600570060,Piscine Aldebert Bellier,Beauvais,CA du Beauvaisis,8.639,11.639,15.24
60575,Sainte-Geneviève,60,60 - Oise,200067973,Communauté de communes Thelloise,3478,4,0,2.Urbain intermédiaire,49.2871,2.2008,I603950010,Piscine des Sablons,Méru,CC des Sablons,6.981,10.537,14.13
60620,Silly-Tillard,60,60 - Oise,200067973,Communauté de communes Thelloise,452,0,0,3.Rural périurbain,49.3156,2.153,I603950010,Piscine des Sablons,Méru,CC des Sablons,8.772,11.799,18.68
60638,Thury-sous-Clermont,60,60 - Oise,200067973,Communauté de communes Thelloise,670,1,0,3.Rural périurbain,49.3593,2.3276,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,8.086,13.283,16.41
60651,Ully-Saint-Georges,60,60 - Oise,200067973,Communauté de communes Thelloise,1920,1,0,3.Rural périurbain,49.2782,2.2714,I601390001,PISCINE AQUATHELLE,Chambly,CC Thelloise,11.867,17.165,20.01
60685,Villers-Saint-Sépulcre,60,60 - Oise,200067973,Communauté de communes Thelloise,981,0,0,3.Rural périurbain,49.37,2.21,I601030008,PISCINE INTERCOMMUNALE,Bresles,CA du Beauvaisis,5.006,9.032,12.66
60686,Villers-sous-Saint-Leu,60,60 - Oise,200067973,Communauté de communes Thelloise,2301,5,0,2.Urbain intermédiaire,49.2184,2.3828,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,4.958,9.261,16.84
60022,Apremont,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,638,0,0,3.Rural périurbain,49.2332,2.5104,I601750010,Piscine municipale,Creil,CA Creil Sud Oise,4.098,9.019,17.62
60033,Avilly-Saint-Léonard,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,866,6,0,2.Urbain intermédiaire,49.1826,2.5279,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,6.828,8.778,28.11
60141,Chantilly,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,10740,17,0,2.Urbain intermédiaire,49.18,2.4876,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,3.995,5.714,10.05
60172,Coye-la-Forêt,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,3868,4,0,3.Rural périurbain,49.1453,2.4678,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,5.459,7.959,13.69
60282,Gouvieux,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,8934,21,4,2.Urbain intermédiaire,49.19,2.4161,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,1.34,2.1,4.84
60142,La Chapelle-en-Serval,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,3109,11,0,2.Urbain intermédiaire,49.1226,2.5261,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,9.969,13.633,21.27
60346,Lamorlaye,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,9097,20,0,2.Urbain intermédiaire,49.1604,2.4262,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,3.271,5.134,9.73
60432,Mortefontaine,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,859,0,0,2.Urbain intermédiaire,49.1186,2.6056,I602380004,PISCINE JEAN TOURSIERE,Fleurines,CC Senlis Sud Oise,16.318,22.238,30.12
60482,Orry-la-Ville,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,3519,12,0,2.Urbain intermédiaire,49.1414,2.5087,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,7.581,11.226,23.12
60494,Plailly,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,1791,7,0,2.Urbain intermédiaire,49.1107,2.5741,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,13.396,16.575,22.62
60695,Vineuil-Saint-Firmin,60,60 - Oise,246000764,Communauté de communes de l'Aire Cantilienne,1399,7,0,2.Urbain intermédiaire,49.2053,2.4982,I602820009,PISCINE AQUALIS,Gouvieux,CC de l'Aire Cantilienne,4.957,6.643,12.72
60003,Abbeville-Saint-Lucien,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,510,0,0,3.Rural périurbain,49.5201,2.167,I600570045,Aquaspace,Beauvais,CA du Beauvaisis,9.241,12.005,14.43
60017,Ansauvillers,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,1140,0,0,4.Rural non périurbain,49.567,2.3865,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,9.817,12.283,15.46
60039,Bacouël,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,479,0,0,4.Rural non périurbain,49.6231,2.3805,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,5.92,8.051,12.11
60058,Beauvoir,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,224,0,0,4.Rural non périurbain,49.6079,2.3291,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,3.694,5.484,9.56
60075,Blancfossé,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,143,3,0,4.Rural non périurbain,49.6621,2.1915,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,8.391,12.049,16.28
60082,Bonneuil-les-Eaux,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,780,0,0,3.Rural périurbain,49.6818,2.2395,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,6.77,8.046,11.68
60085,Bonvillers,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,193,0,0,4.Rural non périurbain,49.5871,2.3528,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,6.567,8.613,11.18
60104,Breteuil,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,4189,0,2,4.Rural non périurbain,49.636,2.2874,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,0.95,1.206,2.38
60111,Broyes,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,143,0,0,4.Rural non périurbain,49.6291,2.4553,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,11.166,12.981,16.64
60113,Bucamps,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,207,0,0,3.Rural périurbain,49.5234,2.3132,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,12.498,15.539,18.6
60123,Campremy,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,476,0,0,3.Rural périurbain,49.5664,2.329,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,7.952,10.172,14.13
60131,Catheux,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,101,0,0,3.Rural périurbain,49.6507,2.1034,I602860002,PISCINE OCEANE,Grandvilliers,CC de la Picardie Verte,11.481,13.896,18.19
60146,Chepoix,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,457,1,0,4.Rural non périurbain,49.6028,2.3899,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,7.391,8.967,12.59
60153,Choqueuse-les-Bénards,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,99,0,0,3.Rural périurbain,49.6483,2.0738,I602860002,PISCINE OCEANE,Grandvilliers,CC de la Picardie Verte,9.406,11.26,14.08
60161,Conteville,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,71,1,0,3.Rural périurbain,49.6546,2.0549,I602860002,PISCINE OCEANE,Grandvilliers,CC de la Picardie Verte,7.963,9.581,10.67
60163,Cormeilles,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,393,0,0,3.Rural périurbain,49.643,2.1984,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,7.404,8.403,13.24
60183,Croissy-sur-Celle,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,234,0,0,3.Rural périurbain,49.6863,2.1697,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,10.984,14.261,17.45
60199,Doméliers,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,254,0,0,3.Rural périurbain,49.6296,2.1626,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,9.958,12.765,16.16
60221,Esquennoy,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,735,0,0,4.Rural non périurbain,49.6542,2.2676,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,3.156,3.857,5.93
60237,Fléchy,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,87,1,0,4.Rural non périurbain,49.6596,2.2319,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,5.624,7.042,12.4
60240,Fontaine-Bonneleau,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,235,3,0,3.Rural périurbain,49.6605,2.1419,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,11.757,14.244,17.87
60265,Froissy,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,966,7,0,3.Rural périurbain,49.5652,2.2122,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,10.083,11.37,14.34
60283,Gouy-les-Groseillers,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,15,0,0,3.Rural périurbain,49.6949,2.2136,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,9.1,10.774,16.5
60299,Hardivillers,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,551,0,0,3.Rural périurbain,49.6187,2.2273,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,5.598,6.157,8.08
60311,La Hérelle,60,60 - Oise,200068005,Communauté de communes de l'Oise Picarde,238,0,0,4.Rural non périurbain,49.5998,2.4196,I601040007,CENTRE NAUTIQUE PHILIPPE LOISEL - KALAMOS,Breteuil,CC de l'Oise Picarde,9.449,11.663,19.17
