code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_transit_hub_id,nearest_transit_hub,nearest_transit_modes,nearest_transit_distance_km,active_transit_hubs_within_500m,active_transit_hubs_within_1000m,weekday_trips_within_500m,weekday_trips_within_1000m
60645,Trie-la-Ville,60,60 - Oise,246000707,Communauté de communes du Vexin-Thelle,306,2,0,3.Rural périurbain,49.2863,1.8445,STOPAREA:60:0870,TRIE-LA-VILLE - Ecole,bus,0.749,0,2,0,21
60659,Vaudancourt,60,60 - Oise,246000707,Communauté de communes du Vexin-Thelle,163,0,0,3.Rural périurbain,49.2297,1.7617,STOPAREA:60:0876,VAUDANCOURT - Centre,bus,0.595,0,1,0,9
60208,Énencourt-Léage,60,60 - Oise,246000707,Communauté de communes du Vexin-Thelle,116,0,0,3.Rural périurbain,49.3055,1.8456,STOPAREA:60:0191,ÉNENCOURT-LÉAGE - Eglise,bus,0.206,1,1,14,14
60211,Éragny-sur-Epte,60,60 - Oise,246000707,Communauté de communes du Vexin-Thelle,599,1,0,3.Rural périurbain,49.31,1.7877,STOPAREA:60:0386,ÉRAGNY-SUR-EPTE - Place,bus,0.874,0,1,0,24
62156,Bonningues-lès-Calais,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,598,1,0,3.Rural périurbain,50.8947,1.7681,StopArea:OCE87316679,Pihen,,2.701,0,0,0,0
62193,Calais,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,67585,271,8,1.Urbain dense,50.9523,1.869,STOPAREA:62:9572,CALAIS - UFR,bus,0.658,0,3,0,119
62239,Coquelles,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,2625,20,0,2.Urbain intermédiaire,50.9279,1.8226,STOPAREA:62:9544,COQUELLES - Sapins,,1.102,0,0,0,0
62244,Coulogne,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,5403,37,0,2.Urbain intermédiaire,50.9127,1.8906,STOPAREA:62:7665,MARCK - Les 3 Communes,,1.673,0,0,0,0
62307,Escalles,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,218,0,0,3.Rural périurbain,50.909,1.7159,STOPAREA:62:9888,ESCALLES - Route de Peuplingues,bus,0.971,0,1,0,31
62360,Fréthun,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,1393,18,0,3.Rural périurbain,50.9096,1.8215,STOPAREA:62:6982,FRETHUN - Gare SNCF,,1.147,0,0,0,0
62408,Hames-Boucres,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,1428,5,0,3.Rural périurbain,50.8854,1.8468,StopArea:OCE87281071,Calais - Fréthun,,3.057,0,0,0,0
62043,Les Attaques,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,2065,8,0,3.Rural périurbain,50.9002,1.9329,STOPAREA:62:5731,LES ATTAQUES - Mairie,bus,0.927,0,1,0,20
62548,Marck,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,10468,52,0,2.Urbain intermédiaire,50.9514,1.9516,STOPAREA:62:7664,MARCK - La Poste,bus,0.43,1,1,48,48
62615,Nielles-lès-Calais,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,281,1,0,3.Rural périurbain,50.9048,1.8334,StopArea:OCE87281071,Calais - Fréthun,,1.608,0,0,0,0
62654,Peuplingues,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,789,2,0,3.Rural périurbain,50.9117,1.764,STOPAREA:62:9544,COQUELLES - Sapins,,3.388,0,0,0,0
62657,Pihen-lès-Guînes,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,530,0,0,3.Rural périurbain,50.8728,1.7904,StopArea:OCE87316679,Pihen,bus | rail,0.407,1,1,4,4
62769,Saint-Tricat,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,775,7,0,3.Rural périurbain,50.8936,1.8306,StopArea:OCE87281071,Calais - Fréthun,,1.606,0,0,0,0
62774,Sangatte,62,62 - Pas-de-Calais,200090751,Communauté d'agglomération Grand Calais Terres et Mers,4755,52,0,1.Urbain dense,50.9429,1.7681,STOPAREA:62:8616,SANGATTE - Mairie,bus,0.818,0,1,0,4
62148,Bois-Bernard,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,833,0,0,2.Urbain intermédiaire,50.376,2.9141,STOPAREA:62:6131,BOIS-BERNARD - Calvaire,bus,0.437,1,3,14,42
62215,Carvin,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,17966,22,0,2.Urbain intermédiaire,50.4903,2.9516,STOPAREA:59:0542,CARVIN - Poste,bus,0.228,3,5,57,107
62249,Courcelles-lès-Lens,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,8015,10,0,2.Urbain intermédiaire,50.4149,3.0151,STOPAREA:62:6537,COURCELLES-LES-LENS - Delegorgue,bus,0.119,3,7,42,98
62250,Courrières,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,10160,33,1,2.Urbain intermédiaire,50.4538,2.9442,STOPAREA:62:9441,HENIN-BEAUMONT - Briand,,3.233,0,0,0,0
62274,Dourges,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,6068,16,0,2.Urbain intermédiaire,50.4378,2.9851,StopArea:OCE87345165,Dourges,bus | rail,0.668,0,1,0,65
62277,Drocourt,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,2952,1,0,2.Urbain intermédiaire,50.3901,2.9328,STOPAREA:62:6701,DROCOURT - Mairie,bus,0.565,0,4,0,55
62427,Hénin-Beaumont,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,25764,63,2,1.Urbain dense,50.4189,2.9584,STOPAREA:62:7184,HENIN-BEAUMONT - Verne,bus | rail,0.481,2,8,79,162
62497,Leforest,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,7120,11,0,2.Urbain intermédiaire,50.4406,3.0588,STOPAREA:59:1342,LEFOREST - Mairie,bus,0.327,2,4,27,57
62907,Libercourt,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,8047,17,0,2.Urbain intermédiaire,50.4835,3.0031,StopArea:OCE87345256,Libercourt,bus | rail,0.537,0,3,0,119
62587,Montigny-en-Gohelle,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,9667,33,0,1.Urbain dense,50.4265,2.9309,STOPAREA:62:9443,HENIN-BEAUMONT - Willy Brandt,,1.295,0,0,0,0
62624,Noyelles-Godault,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,5949,6,0,2.Urbain intermédiaire,50.4177,2.9963,STOPAREA:62:7933,NOYELLES-GODAULT - Parc à Bois,bus,0.226,2,6,28,84
62637,Oignies,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,10260,7,0,2.Urbain intermédiaire,50.4636,2.9917,STOPAREA:59:1709,OIGNIES - Lycée Joliot Curie,bus,0.508,0,2,0,4
62724,Rouvroy,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,8675,5,0,1.Urbain dense,50.3982,2.9059,STOPAREA:62:9197,ROUVROY - Eglise,bus,0.652,0,2,0,28
62321,Évin-Malmaison,62,62 - Pas-de-Calais,246200299,Communauté d'agglomération d'Hénin-Carvin,4657,13,0,2.Urbain intermédiaire,50.4346,3.0309,StopArea:OCE87345249,Ostricourt,,1.217,0,0,0,0
62023,Allouagne,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2837,28,0,2.Urbain intermédiaire,50.535,2.5047,StopArea:OCE87342535,Vis à Marles,,3.444,0,0,0,0
62028,Ames,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",660,2,0,3.Rural périurbain,50.5345,2.4149,StopArea:OCE87342238,Lillers,,5.441,0,0,0,0
62029,Amettes,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",466,0,0,3.Rural périurbain,50.528,2.3961,StopArea:OCE87342550,Pernes - Camblain,,5.847,0,0,0,0
62034,Annequin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2147,6,0,2.Urbain intermédiaire,50.5028,2.718,STOPAREA:59:0039,ANNEQUIN - Cimetière,bus,0.539,0,3,0,9
62035,Annezin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",5819,49,0,2.Urbain intermédiaire,50.5422,2.6166,StopArea:OCE87342204,Fouquereuil,,1.961,0,0,0,0
62048,Auchel,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",10124,72,2,2.Urbain intermédiaire,50.5108,2.4656,StopArea:OCE87342543,Calonne-Ricouart,,3.3,0,0,0,0
62049,Auchy-au-Bois,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",549,5,0,3.Rural périurbain,50.5501,2.3728,STOPAREA:59:0011,AIRE SUR LA LYS - Lycée et LP Vauban,,9.62,0,0,0,0
62051,Auchy-les-Mines,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",4642,8,0,2.Urbain intermédiaire,50.5041,2.7812,STOPAREA:59:0106,AUCHY LES MINES - Briquet,bus,0.766,0,4,0,16
62077,Bajus,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",358,5,0,4.Rural non périurbain,50.4218,2.4714,STOPAREA:62:9370,DIEVAL - Route Nationale,,1.968,0,0,0,0
62083,Barlin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",7330,26,1,2.Urbain intermédiaire,50.4551,2.6148,STOPAREA:62:8387,SAINS-EN-GOHELLE - Rue Pasteur,,4.398,0,0,0,0
62120,Beugin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",465,4,0,4.Rural non périurbain,50.4415,2.5077,STOPAREA:62:7277,HOUDAIN - Rue de la Gare,,2.169,0,0,0,0
62126,Beuvry,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",9078,55,0,2.Urbain intermédiaire,50.5347,2.6913,StopArea:OCE87342402,Beuvry lès Béthune,bus | rail,0.117,1,1,23,23
62132,Billy-Berclau,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",5076,7,0,2.Urbain intermédiaire,50.5218,2.8666,STOPAREA:59:0340,BILLY BERCLAU - Eglise,bus,0.284,3,6,42,75
62141,Blessy,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",904,0,0,3.Rural périurbain,50.6164,2.332,STOPAREA:59:0009,AIRE SUR LA LYS - Collège Sainte Marie,,5.405,0,0,0,0
62162,Bourecq,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",575,2,0,2.Urbain intermédiaire,50.5781,2.4382,StopArea:OCE87342261,Ham-en-Artois,,2.357,0,0,0,0
62178,Bruay-la-Buissière,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",21997,81,2,2.Urbain intermédiaire,50.4891,2.5505,STOPAREA:62:9675,BRUAY-LA-BUISSIERE - Place de l'Europe,bus,0.915,0,1,0,30
62188,Burbure,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2827,19,0,2.Urbain intermédiaire,50.5332,2.4626,StopArea:OCE87342238,Lillers,,3.373,0,0,0,0
62190,Busnes,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1242,2,0,4.Rural non périurbain,50.5897,2.5119,STOPAREA:59:0457,BUSNES - Place,bus,0.564,0,1,0,2
62119,Béthune,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",25342,207,4,2.Urbain intermédiaire,50.5299,2.6438,STOPAREA:62:6029,BETHUNE - Lycée L. Blaringhem,bus | rail,0.105,4,7,74,221
62194,Calonne-Ricouart,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",5416,38,0,2.Urbain intermédiaire,50.4888,2.4861,StopArea:OCE87342543,Calonne-Ricouart,bus | rail,0.757,0,1,0,19
62195,Calonne-sur-la-Lys,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1578,2,0,4.Rural non périurbain,50.6157,2.6059,STOPAREA:59:0480,CALONNE SUR LA LYS - Rue de Robecq 673,bus,0.236,1,3,2,8
62197,Camblain-Châtelain,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1766,12,0,2.Urbain intermédiaire,50.4771,2.4515,StopArea:OCE87342550,Pernes - Camblain,,1.49,0,0,0,0
62200,Cambrin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1250,5,0,2.Urbain intermédiaire,50.5104,2.738,STOPAREA:59:0498,CAMBRIN - Mairie,bus,0.26,2,6,6,15
62217,Cauchy-à-la-Tour,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2645,14,0,2.Urbain intermédiaire,50.5057,2.4505,StopArea:OCE87342550,Pernes - Camblain,,3.136,0,0,0,0
62218,Caucourt,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",332,5,0,3.Rural périurbain,50.396,2.5712,STOPAREA:62:6430,CAUCOURT - Rue d'en Haut,bus,0.242,2,3,12,18
62224,Chocques,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2808,13,0,2.Urbain intermédiaire,50.54,2.5616,StopArea:OCE87342220,Chocques,bus | rail,0.295,1,1,2,2
62262,Cuinchy,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1784,11,0,2.Urbain intermédiaire,50.5202,2.7455,STOPAREA:59:0654,CUINCHY - Mairie,bus | rail,0.185,3,8,28,41
62270,Divion,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",6830,54,1,2.Urbain intermédiaire,50.4696,2.5083,STOPAREA:62:6660,DIVION - Jean Jaurès,bus,0.032,4,7,74,132
62269,Diéval,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",715,1,0,4.Rural non périurbain,50.4387,2.4524,STOPAREA:62:9370,DIEVAL - Route Nationale,bus,0.485,1,1,18,18
62276,Douvrin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",5799,5,0,2.Urbain intermédiaire,50.5103,2.8321,STOPAREA:59:0744,DOUVRIN - Place Thomas,bus,0.217,3,6,22,31
62278,Drouvin-le-Marais,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",610,5,0,2.Urbain intermédiaire,50.49,2.6335,StopArea:OCE87342139,Noeux-Les-Mines,,2.968,0,0,0,0
62286,Ecquedecques,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",510,1,0,3.Rural périurbain,50.5595,2.4414,StopArea:OCE87342238,Lillers,,2.661,0,0,0,0
62310,Essars,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1765,16,0,2.Urbain intermédiaire,50.5483,2.6617,STOPAREA:62:6818,ESSARS - Mairie,bus,0.272,1,1,12,12
62313,Estrée-Blanche,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",906,0,0,4.Rural non périurbain,50.5934,2.3224,STOPAREA:59:0009,AIRE SUR LA LYS - Collège Sainte Marie,,7.472,0,0,0,0
62314,Estrée-Cauchy,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",353,0,0,3.Rural périurbain,50.4007,2.6104,STOPAREA:62:9579,ESTREE-CAUCHY - Centre,bus,0.322,2,2,24,24
62328,Ferfay,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",868,10,0,3.Rural périurbain,50.5228,2.4301,StopArea:OCE87342550,Pernes - Camblain,,4.72,0,0,0,0
62330,Festubert,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1253,7,0,2.Urbain intermédiaire,50.5416,2.7385,STOPAREA:59:0923,FESTUBERT - Mairie,bus,0.296,1,2,5,10
62349,Fouquereuil,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1630,12,0,2.Urbain intermédiaire,50.5212,2.6021,StopArea:OCE87342204,Fouquereuil,bus | rail,0.637,0,1,0,2
62350,Fouquières-lès-Béthune,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1111,9,0,2.Urbain intermédiaire,50.5126,2.6127,StopArea:OCE87342204,Fouquereuil,,1.456,0,0,0,0
62356,Fresnicourt-le-Dolmen,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",808,2,2,4.Rural non périurbain,50.4255,2.6029,STOPAREA:62:7015,GAUCHIN-LEGAL - Rue du Château,,1.909,0,0,0,0
62366,Gauchin-Légal,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",300,5,0,4.Rural non périurbain,50.4096,2.5728,STOPAREA:62:6428,CAUCOURT - Calvaire,bus,0.806,0,3,0,33
62373,Givenchy-lès-la-Bassée,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",989,1,0,2.Urbain intermédiaire,50.5348,2.7628,STOPAREA:59:2418,VIOLAINES - Rue du Cucq,bus,0.426,1,3,6,18
62376,Gonnehem,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2532,17,0,2.Urbain intermédiaire,50.5657,2.5691,StopArea:OCE87342220,Chocques,,3.058,0,0,0,0
62377,Gosnay,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",946,0,0,2.Urbain intermédiaire,50.5088,2.5867,StopArea:OCE87342204,Fouquereuil,,2.392,0,0,0,0
62391,Guarbecque,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1375,3,0,2.Urbain intermédiaire,50.6078,2.4876,StopArea:OCE87342279,Berguette - Isbergues,,1.873,0,0,0,0
62400,Haillicourt,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",4974,21,0,2.Urbain intermédiaire,50.4747,2.5796,STOPAREA:62:9675,BRUAY-LA-BUISSIERE - Place de l'Europe,,2.293,0,0,0,0
62401,Haisnes,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",4411,9,0,2.Urbain intermédiaire,50.5007,2.7948,STOPAREA:59:1073,HAISNES - Rue du 8 mai 1945,bus,0.871,0,3,0,14
62407,Ham-en-Artois,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",947,2,0,3.Rural périurbain,50.5928,2.4562,StopArea:OCE87342261,Ham-en-Artois,bus | rail,0.741,0,1,0,18
62441,Hermin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",207,4,0,4.Rural non périurbain,50.4134,2.5526,STOPAREA:62:7221,HERMIN - Mairie,bus,0.886,0,1,0,12
62443,Hersin-Coupigny,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",6098,15,1,2.Urbain intermédiaire,50.4449,2.6433,STOPAREA:62:8387,SAINS-EN-GOHELLE - Rue Pasteur,,2.196,0,0,0,0
62445,Hesdigneul-lès-Béthune,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",842,3,0,2.Urbain intermédiaire,50.4962,2.5975,StopArea:OCE87342204,Fouquereuil,,3.333,0,0,0,0
62454,Hinges,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2450,17,0,3.Rural périurbain,50.5748,2.6268,STOPAREA:59:1157,HINGES - Rue du Paradis,,2.016,0,0,0,0
62456,Houchin,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",735,3,0,2.Urbain intermédiaire,50.4798,2.6192,StopArea:OCE87342139,Noeux-Les-Mines,,3.891,0,0,0,0
62457,Houdain,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",6990,32,0,2.Urbain intermédiaire,50.4541,2.5354,STOPAREA:62:7275,HOUDAIN - Mairie,bus,0.151,3,5,36,60
62473,Isbergues,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",8653,11,0,2.Urbain intermédiaire,50.6147,2.4561,StopArea:OCE87342279,Berguette - Isbergues,bus | rail,0.482,1,1,39,39
62232,La Comté,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",884,2,0,4.Rural non périurbain,50.4285,2.4996,STOPAREA:62:7982,OURTON - Rue de la Comté,,3.184,0,0,0,0
62252,La Couture,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2608,31,0,3.Rural périurbain,50.5773,2.6969,STOPAREA:62:6562,LA COUTURE - La Maladrerie,bus,0.874,0,1,0,7
62479,Labeuvrière,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1651,11,0,2.Urbain intermédiaire,50.5228,2.5688,StopArea:OCE87342220,Chocques,,1.749,0,0,0,0
62480,Labourse,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2876,39,0,2.Urbain intermédiaire,50.4934,2.6851,StopArea:OCE87342139,Noeux-Les-Mines,,1.403,0,0,0,0
62486,Lambres,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1066,0,0,2.Urbain intermédiaire,50.6169,2.406,STOPAREA:59:0011,AIRE SUR LA LYS - Lycée et LP Vauban,,1.882,0,0,0,0
62489,Lapugnoy,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",3500,21,0,2.Urbain intermédiaire,50.52,2.533,StopArea:OCE87342535,Vis à Marles,,1.993,0,0,0,0
62500,Lespesses,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",401,3,0,3.Rural périurbain,50.5533,2.422,StopArea:OCE87342238,Lillers,,4.127,0,0,0,0
62509,Liettres,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",368,0,0,4.Rural non périurbain,50.5961,2.3392,STOPAREA:59:0009,AIRE SUR LA LYS - Collège Sainte Marie,,6.432,0,0,0,0
62512,Ligny-lès-Aire,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",564,1,0,4.Rural non périurbain,50.5633,2.3414,STOPAREA:59:0009,AIRE SUR LA LYS - Collège Sainte Marie,,9.414,0,0,0,0
62516,Lillers,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",10200,28,1,2.Urbain intermédiaire,50.5622,2.4824,StopArea:OCE87342238,Lillers,bus | rail,0.253,1,1,39,39
62517,Linghem,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",205,3,0,4.Rural non périurbain,50.591,2.3721,STOPAREA:59:0011,AIRE SUR LA LYS - Lycée et LP Vauban,,5.367,0,0,0,0
62508,Lières,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",340,0,0,3.Rural périurbain,50.5489,2.412,StopArea:OCE87342238,Lillers,,4.937,0,0,0,0
62520,Locon,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",2332,12,0,2.Urbain intermédiaire,50.5711,2.6703,STOPAREA:62:6569,LA COUTURE - Rue des Chouettes,,2.6,0,0,0,0
62529,Lorgies,62,62 - Pas-de-Calais,200072460,"Communauté d'agglomération de Béthune-Bruay,Artois-Lys Romane",1630,14,0,2.Urbain intermédiaire,50.5663,2.796,STOPAREA:59:1430,LORGIES - Mairie,bus,0.397,1,1,7,7
